wbcode,year,dem,lgdp_pc
IDN,1989,0,6.3731465
IDN,1990,0,6.4417949
IDN,1991,0,6.5106792
IDN,1992,0,6.5641117
IDN,1993,0,6.6181741
IDN,1994,0,6.6751776
IDN,1995,0,6.7403631
IDN,1996,0,6.798893
IDN,1997,0,6.8299699
IDN,1998,0,6.6746302
IDN,1999,1,6.6680803
IDN,2000,1,6.7018523
IDN,2001,1,6.7246866
IDN,2002,1,6.7559047
IDN,2003,1,6.7900949
IDN,2004,1,6.8271289
IDN,2005,1,6.8710089
IDN,2006,1,6.9132757
IDN,2007,1,6.9640498
IDN,2008,1,7.012176
IDN,2009,1,7.0470271
IDN,2010,1,7.0967031
IND,1970,1,5.3700886
IND,1971,1,5.3598261
IND,1972,1,5.3287125
IND,1973,1,5.3364272
IND,1974,1,5.3237443
IND,1975,1,5.3871589
IND,1976,1,5.3797421
IND,1977,1,5.4263144
IND,1978,1,5.4587994
IND,1979,1,5.3826261
IND,1980,1,5.4262738
IND,1981,1,5.4608617
IND,1982,1,5.4720602
IND,1983,1,5.5202961
IND,1984,1,5.5360656
IND,1985,1,5.5656695
IND,1986,1,5.5894504
IND,1987,1,5.6058674
IND,1988,1,5.6758962
IND,1989,1,5.7121601
IND,1990,1,5.7448936
IND,1991,1,5.7339792
IND,1992,1,5.7662964
IND,1993,1,5.7923331
IND,1994,1,5.8367653
IND,1995,1,5.8903165
IND,1996,1,5.9439721
IND,1997,1,5.9650559
IND,1998,1,6.006978
IND,1999,1,6.0605145
IND,2000,1,6.0826755
IND,2001,1,6.1165786
IND,2002,1,6.1369343
IND,2003,1,6.2009821
IND,2004,1,6.2643995
IND,2005,1,6.3375611
IND,2006,1,6.4119992
IND,2007,1,6.4915266
IND,2008,1,6.5256076
IND,2009,1,6.5986657
IND,2010,1,6.6689301
IRL,1970,1,8.9655285
IRL,1971,1,8.9843702
IRL,1972,1,9.0322123
IRL,1973,1,9.0635338
IRL,1974,1,9.0906525
IRL,1975,1,9.1312895
IRL,1976,1,9.1309557
IRL,1977,1,9.1958866
IRL,1978,1,9.2514963
IRL,1979,1,9.268158
IRL,1980,1,9.2850628
IRL,1981,1,9.3115654
IRL,1982,1,9.3279705
IRL,1983,1,9.3193913
IRL,1984,1,9.3559189
IRL,1985,1,9.380249
IRL,1986,1,9.3776588
IRL,1987,1,9.424943
IRL,1988,1,9.4775143
IRL,1989,1,9.5357389
IRL,1990,1,9.6187267
IRL,1991,1,9.6328669
IRL,1992,1,9.6608076
IRL,1993,1,9.6824541
IRL,1994,1,9.7335186
IRL,1995,1,9.8206253
IRL,1996,1,9.8887396
IRL,1997,1,9.9875145
IRL,1998,1,10.058498
IRL,1999,1,10.150522
IRL,2000,1,10.22911
IRL,2001,1,10.257703
IRL,2002,1,10.296879
IRL,2003,1,10.320052
IRL,2004,1,10.346869
IRL,2005,1,10.381905
IRL,2006,1,10.417376
IRL,2007,1,10.455371
IRL,2008,1,10.411265
IRL,2009,1,10.3231
IRL,2010,1,10.302658
IRN,1970,0,7.3344212
IRN,1971,0,7.4159942
IRN,1972,0,7.5282984
IRN,1973,0,7.5451746
IRN,1974,0,7.5992341
IRN,1975,0,7.620697
IRN,1976,0,7.7504377
IRN,1977,0,7.7048702
IRN,1978,0,7.5959001
IRN,1979,0,7.4923038
IRN,1980,0,7.3223743
IRN,1981,0,7.2271361
IRN,1982,0,7.3094516
IRN,1983,0,7.390604
IRN,1984,0,7.3386531
IRN,1985,0,7.3241735
IRN,1986,0,7.1951141
IRN,1987,0,7.1490507
IRN,1988,0,7.0525661
IRN,1989,0,7.0811243
IRN,1990,0,7.1777968
IRN,1991,0,7.2767186
IRN,1992,0,7.2978706
IRN,1993,0,7.2613072
IRN,1994,0,7.2377028
IRN,1995,0,7.244935
IRN,1996,0,7.2966967
IRN,1997,0,7.31422
IRN,1998,0,7.3262582
IRN,1999,0,7.3307357
IRN,2000,0,7.366231
IRN,2001,0,7.3879457
IRN,2002,0,7.4461956
IRN,2003,0,7.5007973
IRN,2004,0,7.5363359
IRN,2005,0,7.5675759
IRN,2006,0,7.6093917
IRN,2007,0,7.669415
IRN,2008,0,7.6772265
IRN,2009,0,7.6808515
IRN,2010,0,
IRQ,1970,0,
IRQ,1971,0,
IRQ,1972,0,
IRQ,1973,0,
IRQ,1974,0,
IRQ,1975,0,
IRQ,1976,0,
IRQ,1977,0,
IRQ,1978,0,
IRQ,1979,0,
IRQ,1980,0,
IRQ,1981,0,
IRQ,1982,0,
IRQ,1983,0,
IRQ,1984,0,
IRQ,1985,0,
IRQ,1986,0,
IRQ,1987,0,
IRQ,1988,0,
IRQ,1989,0,
IRQ,1990,0,
IRQ,1991,0,
IRQ,1992,0,
IRQ,1993,0,
IRQ,1994,0,
IRQ,1995,0,
IRQ,1996,0,
IRQ,1997,0,6.5348563
IRQ,1998,0,6.8023958
IRQ,1999,0,6.9931827
IRQ,2000,0,6.9184384
IRQ,2001,0,6.8212376
IRQ,2002,0,6.7113519
IRQ,2003,0,6.150198
IRQ,2004,0,6.5039301
IRQ,2005,0,6.4691944
IRQ,2006,0,6.5076008
IRQ,2007,0,6.5006628
IRQ,2008,0,6.5704041
IRQ,2009,0,6.5924253
IRQ,2010,0,6.5841808
ISL,1970,1,9.6258383
ISL,1971,1,9.7371464
ISL,1972,1,9.7857695
ISL,1973,1,9.8404217
ISL,1974,1,9.8848486
ISL,1975,1,9.8803425
ISL,1976,1,9.9273996
ISL,1977,1,10.001234
ISL,1978,1,10.049063
ISL,1979,1,10.086037
ISL,1980,1,10.131546
ISL,1981,1,10.161354
ISL,1982,1,10.170856
ISL,1983,1,10.137432
ISL,1984,1,10.16635
ISL,1985,1,10.187337
ISL,1986,1,10.236589
ISL,1987,1,10.307159
ISL,1988,1,10.294958
ISL,1989,1,10.286361
ISL,1990,1,10.286932
ISL,1991,1,10.274165
ISL,1992,1,10.229424
ISL,1993,1,10.232161
ISL,1994,1,10.257406
ISL,1995,1,10.248467
ISL,1996,1,10.283939
ISL,1997,1,10.320759
ISL,1998,1,10.370991
ISL,1999,1,10.400217
ISL,2000,1,10.431772
ISL,2001,1,10.458211
ISL,2002,1,10.447716
ISL,2003,1,10.460024
ISL,2004,1,10.523855
ISL,2005,1,10.582186
ISL,2006,1,10.613513
ISL,2007,1,10.657165
ISL,2008,1,10.65551
ISL,2009,1,10.572388
ISL,2010,1,10.517823
ISR,1970,1,9.3329754
ISR,1971,1,9.4178982
ISR,1972,1,9.5249414
ISR,1973,1,9.5372477
ISR,1974,1,9.5832529
ISR,1975,1,9.596137
ISR,1976,1,9.5898333
ISR,1977,1,9.5707455
ISR,1978,1,9.5991783
ISR,1979,1,9.641819
ISR,1980,1,9.6902905
ISR,1981,1,9.7181387
ISR,1982,1,9.7142048
ISR,1983,1,9.7273178
ISR,1984,1,9.7153702
ISR,1985,1,9.7287521
ISR,1986,1,9.7457428
ISR,1987,1,9.7862043
ISR,1988,1,9.7781086
ISR,1989,1,9.7593985
ISR,1990,1,9.7988825
ISR,1991,1,9.8451471
ISR,1992,1,9.8727465
ISR,1993,1,9.9003916
ISR,1994,1,9.9416599
ISR,1995,1,9.9811621
ISR,1996,1,10.01107
ISR,1997,1,10.015069
ISR,1998,1,10.033274
ISR,1999,1,10.042613
ISR,2000,1,10.107979
ISR,2001,1,10.087288
ISR,2002,1,10.060753
ISR,2003,1,10.056279
ISR,2004,1,10.085949
ISR,2005,1,10.116935
ISR,2006,1,10.152708
ISR,2007,1,10.185225
ISR,2008,1,10.208055
ISR,2009,1,10.197132
ISR,2010,1,10.22438
ITA,1970,1,9.2276144
ITA,1971,1,9.2410059
ITA,1972,1,9.2726421
ITA,1973,1,9.3368931
ITA,1974,1,9.3858728
ITA,1975,1,9.3602076
ITA,1976,1,9.4245157
ITA,1977,1,9.4452982
ITA,1978,1,9.4727039
ITA,1979,1,9.5261269
ITA,1980,1,9.5554104
ITA,1981,1,9.5626707
ITA,1982,1,9.5656528
ITA,1983,1,9.5761328
ITA,1984,1,9.606739
ITA,1985,1,9.633194
ITA,1986,1,9.6609097
ITA,1987,1,9.6918468
ITA,1988,1,9.7324524
ITA,1989,1,9.7652931
ITA,1990,1,9.7851286
ITA,1991,1,9.7998409
ITA,1992,1,9.8070307
ITA,1993,1,9.7979574
ITA,1994,1,9.8187313
ITA,1995,1,9.8466825
ITA,1996,1,9.8576536
ITA,1997,1,9.8758307
ITA,1998,1,9.8898973
ITA,1999,1,9.9039927
ITA,2000,1,9.9395666
ITA,2001,1,9.9535799
ITA,2002,1,9.9520473
ITA,2003,1,9.9438829
ITA,2004,1,9.9533262
ITA,2005,1,9.9558048
ITA,2006,1,9.9692202
ITA,2007,1,9.9780073
ITA,2008,1,9.9597473
ITA,2009,1,9.9009132
ITA,2010,1,9.9089079
JAM,1970,1,8.3958025
JAM,1971,1,8.4055071
JAM,1972,1,8.5567245
JAM,1973,1,8.4861431
JAM,1974,1,8.4289618
JAM,1975,1,8.4126234
JAM,1976,1,8.3297472
JAM,1977,1,8.2900209
JAM,1978,1,8.2762556
JAM,1979,1,8.2525434
JAM,1980,1,8.1808167
JAM,1981,1,8.1916428
JAM,1982,1,8.1971283
JAM,1983,1,8.2012634
JAM,1984,1,8.1711597
JAM,1985,1,8.1269302
JAM,1986,1,8.1359911
JAM,1987,1,8.2020674
JAM,1988,1,8.2316313
JAM,1989,1,8.2915869
JAM,1990,1,8.3234987
JAM,1991,1,8.3605452
JAM,1992,1,8.369812
JAM,1993,1,8.449811
JAM,1994,1,8.4536505
JAM,1995,1,8.4670753
JAM,1996,1,8.4570427
JAM,1997,1,8.4367561
JAM,1998,1,8.4043932
JAM,1999,1,8.4061508
JAM,2000,1,8.4063091
JAM,2001,1,8.4136105
JAM,2002,1,8.4158039
JAM,2003,1,8.4591045
JAM,2004,1,8.4655857
JAM,2005,1,8.468565
JAM,2006,1,8.4882116
JAM,2007,1,8.4953451
JAM,2008,1,8.4833851
JAM,2009,1,8.4470844
JAM,2010,1,8.4364624
JOR,1970,0,
JOR,1971,0,
JOR,1972,0,
JOR,1973,0,
JOR,1974,0,
JOR,1975,0,7.0837207
JOR,1976,0,7.257597
JOR,1977,0,7.2758765
JOR,1978,0,7.4225512
JOR,1979,0,7.4689441
JOR,1980,0,7.6065536
JOR,1981,0,7.6035018
JOR,1982,0,7.6303058
JOR,1983,0,7.6092234
JOR,1984,0,7.6540647
JOR,1985,0,7.651865
JOR,1986,0,7.6669254
JOR,1987,0,7.6436691
JOR,1988,0,7.5776005
JOR,1989,0,7.3916907
JOR,1990,0,7.3675551
JOR,1991,0,7.2717886
JOR,1992,0,7.3961325
JOR,1993,0,7.4025373
JOR,1994,0,7.4143319
JOR,1995,0,7.4362721
JOR,1996,0,7.4291453
JOR,1997,0,7.4269953
JOR,1998,0,7.4176173
JOR,1999,0,7.4235988
JOR,2000,0,7.4326477
JOR,2001,0,7.4523129
JOR,2002,0,7.478857
JOR,2003,0,7.4927735
JOR,2004,0,7.5535159
JOR,2005,0,7.617559
JOR,2006,0,7.6643333
JOR,2007,0,7.7228007
JOR,2008,0,7.7772484
JOR,2009,0,7.782074
JOR,2010,0,7.793149
JPN,1970,1,9.8419924
JPN,1971,1,9.8775091
JPN,1972,1,9.9487009
JPN,1973,1,10.016464
JPN,1974,1,9.9947262
JPN,1975,1,10.015851
JPN,1976,1,10.045595
JPN,1977,1,10.07941
JPN,1978,1,10.121717
JPN,1979,1,10.166121
JPN,1980,1,10.184999
JPN,1981,1,10.207851
JPN,1982,1,10.229096
JPN,1983,1,10.239099
JPN,1984,1,10.263859
JPN,1985,1,10.307518
JPN,1986,1,10.332066
JPN,1987,1,10.364725
JPN,1988,1,10.425615
JPN,1989,1,10.472627
JPN,1990,1,10.518808
JPN,1991,1,10.548451
JPN,1992,1,10.553557
JPN,1993,1,10.552224
JPN,1994,1,10.557794
JPN,1995,1,10.573411
JPN,1996,1,10.597239
JPN,1997,1,10.610351
JPN,1998,1,10.587678
JPN,1999,1,10.584041
JPN,2000,1,10.610025
JPN,2001,1,10.610265
JPN,2002,1,10.611071
JPN,2003,1,10.623298
JPN,2004,1,10.648564
JPN,2005,1,10.665917
JPN,2006,1,10.686099
JPN,2007,1,10.709711
JPN,2008,1,10.698224
JPN,2009,1,10.633531
JPN,2010,1,10.672997
KAZ,1970,0,
KAZ,1971,0,
KAZ,1972,0,
KAZ,1973,0,
KAZ,1974,0,
KAZ,1975,0,
KAZ,1976,0,
KAZ,1977,0,
KAZ,1978,0,
KAZ,1979,0,
KAZ,1980,0,
KAZ,1981,0,
KAZ,1982,0,
KAZ,1983,0,
KAZ,1984,0,
KAZ,1985,0,
KAZ,1986,0,
KAZ,1987,0,
KAZ,1988,0,
KAZ,1989,0,
KAZ,1990,0,7.3538399
KAZ,1991,0,7.2424593
KAZ,1992,0,7.1931825
KAZ,1993,0,7.1018786
KAZ,1994,0,6.9724379
KAZ,1995,0,6.8921418
KAZ,1996,0,6.9117265
KAZ,1997,0,6.943397
KAZ,1998,0,6.9392505
KAZ,1999,0,6.9811587
KAZ,2000,0,7.0901508
KAZ,2001,0,7.2113442
KAZ,2002,0,7.2994251
KAZ,2003,0,7.3829708
KAZ,2004,0,7.469286
KAZ,2005,0,7.5565424
KAZ,2006,0,7.6459675
KAZ,2007,0,7.7191463
KAZ,2008,0,7.739676
KAZ,2009,0,7.7397604
KAZ,2010,0,7.7985215
KEN,1970,0,5.6964149
KEN,1971,0,5.8522048
KEN,1972,0,5.9673233
KEN,1973,0,5.9837666
KEN,1974,0,5.9843693
KEN,1975,0,5.9553843
KEN,1976,0,5.9402952
KEN,1977,0,5.995502
KEN,1978,0,6.0284128
KEN,1979,0,6.0690074
KEN,1980,0,6.0916862
KEN,1981,0,6.0893769
KEN,1982,0,6.0664816
KEN,1983,0,6.0430241
KEN,1984,0,6.0252409
KEN,1985,0,6.0333471
KEN,1986,0,6.0653496
KEN,1987,0,6.0870252
KEN,1988,0,6.1124201
KEN,1989,0,6.1245837
KEN,1990,0,6.1330066
KEN,1991,0,6.1155953
KEN,1992,0,6.0767899
KEN,1993,0,6.0503588
KEN,1994,0,6.0471115
KEN,1995,0,6.0616512
KEN,1996,0,6.0724783
KEN,1997,0,6.0481272
KEN,1998,0,6.0521507
KEN,1999,0,6.047379
KEN,2000,0,6.0266047
KEN,2001,0,6.031352
KEN,2002,1,6.0055265
KEN,2003,1,6.0042386
KEN,2004,1,6.0249453
KEN,2005,1,6.0543547
KEN,2006,1,6.0850353
KEN,2007,1,6.123323
KEN,2008,1,6.1100111
KEN,2009,1,6.1083097
KEN,2010,1,6.1350136
KGZ,1970,0,
KGZ,1971,0,
KGZ,1972,0,
KGZ,1973,0,
KGZ,1974,0,
KGZ,1975,0,
KGZ,1976,0,
KGZ,1977,0,
KGZ,1978,0,
KGZ,1979,0,
KGZ,1980,0,
KGZ,1981,0,
KGZ,1982,0,
KGZ,1983,0,
KGZ,1984,0,
KGZ,1985,0,
KGZ,1986,0,5.9937005
KGZ,1987,0,6.00735
KGZ,1988,0,6.1090317
KGZ,1989,0,6.1217456
KGZ,1990,0,6.1683888
KGZ,1991,0,6.0760226
KGZ,1992,0,5.9159803
KGZ,1993,0,5.7376618
KGZ,1994,0,5.5032001
KGZ,1995,0,5.4372654
KGZ,1996,0,5.4904747
KGZ,1997,0,5.570003
KGZ,1998,0,5.5762105
KGZ,1999,0,5.5975432
KGZ,2000,0,5.6360254
KGZ,2001,0,5.6767244
KGZ,2002,0,5.665525
KGZ,2003,0,5.7225609
KGZ,2004,0,5.7796826
KGZ,2005,1,5.7672329
KGZ,2006,1,5.785809
KGZ,2007,1,5.8559055
KGZ,2008,1,5.9248586
KGZ,2009,0,5.9417467
KGZ,2010,1,5.9165883
KHM,1970,0,
KHM,1971,0,
KHM,1972,0,
KHM,1973,0,
KHM,1974,0,
KHM,1975,0,
KHM,1976,0,
KHM,1977,0,
KHM,1978,0,
KHM,1979,0,
KHM,1980,0,
KHM,1981,0,
KHM,1982,0,
KHM,1983,0,
KHM,1984,0,
KHM,1985,0,
KHM,1986,0,
KHM,1987,0,
KHM,1988,0,
KHM,1989,0,
KHM,1990,0,
KHM,1991,0,
KHM,1992,0,
KHM,1993,1,5.3420167
KHM,1994,1,5.3947182
KHM,1995,0,5.4245067
KHM,1996,0,5.4605088
KHM,1997,0,5.4991679
KHM,1998,0,5.5324779
KHM,1999,0,5.629642
KHM,2000,0,5.6983685
KHM,2001,0,5.7617722
KHM,2002,0,5.8125405
KHM,2003,0,5.8802824
KHM,2004,0,5.9650574
KHM,2005,0,6.0762548
KHM,2006,0,6.1662841
KHM,2007,0,6.251585
KHM,2008,0,6.3047647
KHM,2009,0,6.2944021
KHM,2010,0,6.341403
KIR,1970,1,9.4975033
KIR,1971,1,9.4802322
KIR,1972,1,9.6001453
KIR,1973,1,9.7956448
KIR,1974,1,10.174467
KIR,1975,1,10.231054
KIR,1976,1,9.9270391
KIR,1977,1,9.8849096
KIR,1978,1,9.898695
KIR,1979,1,9.777379
KIR,1980,1,9.1905031
KIR,1981,1,9.1348209
KIR,1982,1,9.1786432
KIR,1983,1,9.2432623
KIR,1984,1,9.212225
KIR,1985,1,9.1503534
KIR,1986,1,9.1520052
KIR,1987,1,9.1105509
KIR,1988,1,9.2690887
KIR,1989,1,9.16924
KIR,1990,1,9.1837807
KIR,1991,1,9.133523
KIR,1992,1,9.158886
KIR,1993,1,9.1789904
KIR,1994,1,9.2215071
KIR,1995,1,9.2034712
KIR,1996,1,9.2644215
KIR,1997,1,9.3201818
KIR,1998,1,9.4266768
KIR,1999,1,9.4426584
KIR,2000,1,9.5144501
KIR,2001,1,9.4778671
KIR,2002,1,9.5323524
KIR,2003,1,9.5712252
KIR,2004,1,9.5764036
KIR,2005,1,9.5772905
KIR,2006,1,9.6052065
KIR,2007,1,9.6199417
KIR,2008,1,9.6203489
KIR,2009,1,9.6250048
KIR,2010,1,9.6486177
KNA,1970,1,
KNA,1971,1,
KNA,1972,1,
KNA,1973,1,
KNA,1974,1,
KNA,1975,1,
KNA,1976,1,
KNA,1977,1,8.4297934
KNA,1978,1,8.4974575
KNA,1979,1,8.5856447
KNA,1980,1,8.646266
KNA,1981,1,8.6476946
KNA,1982,1,8.622633
KNA,1983,1,8.6200142
KNA,1984,1,8.7397051
KNA,1985,1,8.8200188
KNA,1986,1,8.9344463
KNA,1987,1,9.0212498
KNA,1988,1,9.1122437
KNA,1989,1,9.1927319
KNA,1990,1,9.226469
KNA,1991,1,9.2319021
KNA,1992,1,9.2700415
KNA,1993,1,9.3428478
KNA,1994,1,9.401907
KNA,1995,1,9.4468517
KNA,1996,1,9.512598
KNA,1997,1,9.5802946
KNA,1998,1,9.6060476
KNA,1999,1,9.6053495
KNA,2000,1,9.587513
KNA,2001,1,9.5774632
KNA,2002,1,9.5856237
KNA,2003,1,9.6015358
KNA,2004,1,9.647562
KNA,2005,1,9.6994228
KNA,2006,1,9.7516756
KNA,2007,1,9.8145609
KNA,2008,1,9.8714895
KNA,2009,1,9.8041973
KNA,2010,1,9.7581758
KOR,1970,0,7.6265426
KOR,1971,0,7.6903467
KOR,1972,0,7.7184191
KOR,1973,0,7.8159556
KOR,1974,0,7.8691893
KOR,1975,0,7.9109745
KOR,1976,0,7.9981604
KOR,1977,0,8.0802937
KOR,1978,0,8.1562233
KOR,1979,0,8.2090549
KOR,1980,0,8.1814117
KOR,1981,0,8.2245884
KOR,1982,0,8.2789135
KOR,1983,0,8.3651381
KOR,1984,0,8.4271841
KOR,1985,0,8.4773874
KOR,1986,0,8.5641184
KOR,1987,0,8.6551218
KOR,1988,1,8.7419767
KOR,1989,1,8.7932549
KOR,1990,1,8.8651581
KOR,1991,1,8.9496555
KOR,1992,1,9.0021744
KOR,1993,1,9.0570574
KOR,1994,1,9.1342525
KOR,1995,1,9.2119684
KOR,1996,1,9.2732897
KOR,1997,1,9.3124695
KOR,1998,1,9.2352219
KOR,1999,1,9.3196554
KOR,2000,1,9.3949547
KOR,2001,1,9.428896
KOR,2002,1,9.4929466
KOR,2003,1,9.5156126
KOR,2004,1,9.5558147
KOR,2005,1,9.5896864
KOR,2006,1,9.6378298
KOR,2007,1,9.6851149
KOR,2008,1,9.7080593
KOR,2009,1,9.7092781
KOR,2010,1,9.7672472
KWT,1970,0,
KWT,1971,0,
KWT,1972,0,
KWT,1973,0,
KWT,1974,0,
KWT,1975,0,
KWT,1976,0,
KWT,1977,0,
KWT,1978,0,
KWT,1979,0,
KWT,1980,0,
KWT,1981,0,
KWT,1982,0,
KWT,1983,0,
KWT,1984,0,
KWT,1985,0,
KWT,1986,0,
KWT,1987,0,
KWT,1988,0,
KWT,1989,0,
KWT,1990,0,
KWT,1991,0,
KWT,1992,0,
KWT,1993,0,
KWT,1994,0,
KWT,1995,0,10.334397
KWT,1996,0,10.30647
KWT,1997,0,10.296108
KWT,1998,0,10.296942
KWT,1999,0,10.244096
KWT,2000,0,10.256104
KWT,2001,0,10.229292
KWT,2002,0,10.225953
KWT,2003,0,10.356103
KWT,2004,0,10.429549
KWT,2005,0,10.513846
KWT,2006,0,10.519844
KWT,2007,0,10.525571
KWT,2008,0,
KWT,2009,0,
KWT,2010,0,
LAO,1970,0,
LAO,1971,0,
LAO,1972,0,
LAO,1973,0,
LAO,1974,0,
LAO,1975,0,
LAO,1976,0,
LAO,1977,0,
LAO,1978,0,
LAO,1979,0,
LAO,1980,0,
LAO,1981,0,
LAO,1982,0,
LAO,1983,0,
LAO,1984,0,5.282968
LAO,1985,0,5.3097873
LAO,1986,0,5.3293839
LAO,1987,0,5.2877965
LAO,1988,0,5.2410173
LAO,1989,0,5.3478689
LAO,1990,0,5.3874321
LAO,1991,0,5.4026184
LAO,1992,0,5.4304123
LAO,1993,0,5.4619689
LAO,1994,0,5.5147872
LAO,1995,0,5.5573049
LAO,1996,0,5.6034636
LAO,1997,0,5.6491523
LAO,1998,0,5.6674128
LAO,1999,0,5.7174983
LAO,2000,0,5.7537451
LAO,2001,0,5.793047
LAO,2002,0,5.8341832
LAO,2003,0,5.8776445
LAO,2004,0,5.9247484
LAO,2005,0,5.9794588
LAO,2006,0,6.0469933
LAO,2007,0,6.1059184
LAO,2008,0,6.1669745
LAO,2009,0,6.2275124
LAO,2010,0,6.2970405
LBN,1970,1,
LBN,1971,1,
LBN,1972,1,
LBN,1973,1,
LBN,1974,1,
LBN,1975,0,
LBN,1976,0,
LBN,1977,0,
LBN,1978,0,
LBN,1979,0,
LBN,1980,0,
LBN,1981,0,
LBN,1982,0,
LBN,1983,0,
LBN,1984,0,
LBN,1985,0,
LBN,1986,0,
LBN,1987,0,
LBN,1988,0,8.3901281
LBN,1989,0,7.8124337
LBN,1990,0,8.020587
LBN,1991,0,8.315032
LBN,1992,0,8.3291521
LBN,1993,0,8.3667402
LBN,1994,0,8.4141006
LBN,1995,0,8.4486771
LBN,1996,0,8.4697886
LBN,1997,0,8.4182272
LBN,1998,0,8.4286509
LBN,1999,0,8.4067717
LBN,2000,0,8.4125643
LBN,2001,0,8.4563131
LBN,2002,0,8.5033054
LBN,2003,0,8.5512934
LBN,2004,0,8.6344881
LBN,2005,1,8.6467428
LBN,2006,1,8.6419392
LBN,2007,1,8.6952524
LBN,2008,1,8.765439
LBN,2009,1,8.8409367
LBN,2010,1,8.9218798
LBR,1970,0,6.7593226
LBR,1971,0,6.7720437
LBR,1972,0,6.7786989
LBR,1973,0,6.7231765
LBR,1974,0,6.7381015
LBR,1975,0,6.6724567
LBR,1976,0,6.6948915
LBR,1977,0,6.6823115
LBR,1978,0,6.7021079
LBR,1979,0,6.70824
LBR,1980,0,6.6416702
LBR,1981,0,6.5935678
LBR,1982,0,6.5436597
LBR,1983,0,6.4999137
LBR,1984,0,6.4541059
LBR,1985,0,6.4208751
LBR,1986,0,6.4150944
LBR,1987,0,6.4155293
LBR,1988,0,6.4050465
LBR,1989,0,6.1051178
LBR,1990,0,5.401886
LBR,1991,0,5.2434092
LBR,1992,0,4.8066845
LBR,1993,0,4.4027805
LBR,1994,0,4.1548758
LBR,1995,0,4.1102419
LBR,1996,0,4.1654458
LBR,1997,0,4.8345499
LBR,1998,0,5.0430007
LBR,1999,0,5.2003899
LBR,2000,0,5.3827543
LBR,2001,0,5.3936267
LBR,2002,0,5.4128218
LBR,2003,0,5.019753
LBR,2004,1,5.0257363
LBR,2005,1,5.0547657
LBR,2006,1,5.0745668
LBR,2007,1,5.1089292
LBR,2008,1,5.1235023
LBR,2009,1,5.1175976
LBR,2010,1,5.1246829
LBY,1970,0,
LBY,1971,0,
LBY,1972,0,
LBY,1973,0,
LBY,1974,0,
LBY,1975,0,
LBY,1976,0,
LBY,1977,0,
LBY,1978,0,
LBY,1979,0,
LBY,1980,0,
LBY,1981,0,
LBY,1982,0,
LBY,1983,0,
LBY,1984,0,
LBY,1985,0,
LBY,1986,0,
LBY,1987,0,
LBY,1988,0,
LBY,1989,0,
LBY,1990,0,
LBY,1991,0,
LBY,1992,0,
LBY,1993,0,
LBY,1994,0,
LBY,1995,0,
LBY,1996,0,
LBY,1997,0,
LBY,1998,0,
LBY,1999,0,8.8548107
LBY,2000,0,8.8729725
LBY,2001,0,8.8003263
LBY,2002,0,8.7586012
LBY,2003,0,8.8523865
LBY,2004,0,8.8674345
LBY,2005,0,8.9343739
LBY,2006,0,8.9659243
LBY,2007,0,8.9989986
LBY,2008,0,9.01126
LBY,2009,0,9.0066023
LBY,2010,0,
LCA,1970,1,
LCA,1971,1,
LCA,1972,1,
LCA,1973,1,
LCA,1974,1,
LCA,1975,1,
LCA,1976,1,
LCA,1977,1,
LCA,1978,1,
LCA,1979,1,
LCA,1980,1,8.0104561
LCA,1981,1,8.0227671
LCA,1982,1,7.8852305
LCA,1983,1,7.907053
LCA,1984,1,8.0990353
LCA,1985,1,8.0213718
LCA,1986,1,8.1469345
LCA,1987,1,8.1554966
LCA,1988,1,8.2596922
LCA,1989,1,8.3360872
LCA,1990,1,8.5350685
LCA,1991,1,8.5456963
LCA,1992,1,8.6020145
LCA,1993,1,8.603672
LCA,1994,1,8.5944424
LCA,1995,1,8.604887
LCA,1996,1,8.6482334
LCA,1997,1,8.6370983
LCA,1998,1,8.6861286
LCA,1999,1,8.7000942
LCA,2000,1,8.6864643
LCA,2001,1,8.6237926
LCA,2002,1,8.6477079
LCA,2003,1,8.6595068
LCA,2004,1,8.7048903
LCA,2005,1,8.7390966
LCA,2006,1,8.7891006
LCA,2007,1,8.7956486
LCA,2008,1,8.843441
LCA,2009,1,8.8267155
LCA,2010,1,8.8523407
LKA,1970,1,5.8921671
LKA,1971,1,5.8782768
LKA,1972,1,5.8480277
LKA,1973,1,5.8954768
LKA,1974,1,5.9100647
LKA,1975,1,5.9480219
LKA,1976,1,5.9600968
LKA,1977,1,5.9896097
LKA,1978,1,6.0264163
LKA,1979,1,6.0733128
LKA,1980,1,6.1152492
LKA,1981,1,6.1465878
LKA,1982,1,6.1739864
LKA,1983,1,6.2079277
LKA,1984,1,6.2448168
LKA,1985,1,6.2809544
LKA,1986,1,6.3115339
LKA,1987,1,6.3168483
LKA,1988,1,6.3295612
LKA,1989,1,6.3406987
LKA,1990,1,6.3911757
LKA,1991,1,6.4262676
LKA,1992,1,6.4594026
LKA,1993,1,6.5162535
LKA,1994,1,6.5609851
LKA,1995,1,6.6049819
LKA,1996,1,6.6370721
LKA,1997,1,6.6939955
LKA,1998,1,6.7344899
LKA,1999,1,6.7705026
LKA,2000,1,6.8217058
LKA,2001,1,6.7947221
LKA,2002,1,6.8204532
LKA,2003,1,6.864058
LKA,2004,1,6.9029031
LKA,2005,1,6.9500027
LKA,2006,1,7.0102649
LKA,2007,1,7.0630913
LKA,2008,1,7.1085744
LKA,2009,1,7.1315265
